----- Base data -----
Date,SP500,RFR,VOL,Returns
2019-02-26,2793.8999,0.024,0.1517,2019-03-29,2799.5967652704026,2800.0,49.46075951808484,49.46075951808484,0.029811703928304345
2019-02-27,2792.3799,0.02393,0.147,2019-03-29,2797.8737285940733,2800.0,48.01486288498177,48.01486288498177,-0.029233207237232106
2019-02-28,2784.49,0.02383,0.1478,2019-03-29,2789.763371839136,2800.0,51.63227903899565,51.63227903899565,0.07533950815769885
2019-03-01,2803.6899,0.023780000000000003,0.13570000000000002,2019-03-29,2808.8056056434834,2800.0,37.707905497273714,37.707905497273714,-0.2696834964655628
2019-03-04,2792.8101,0.02375,0.1463,2019-03-29,2797.353781141001,2800.0,43.99679446740424,43.99679446740424,0.16677905832200657
2019-03-05,2789.6499,0.024,0.1474,2019-03-29,2794.05265428436,2800.0,45.128033305667486,45.128033305667486,0.02571184678241356
2019-03-06,2771.45,0.02405,0.1574,2019-03-29,2775.650380546265,2800.0,57.08371159381045,57.08371159381045,0.2649279707618344
2019-03-07,2748.9299,0.02395,0.1659,2019-03-29,2752.898295309219,2800.0,72.40007404579796,72.40007404579796,0.2683140606023289
2019-03-08,2743.0701,0.02393,0.1605,2019-03-29,2746.8467563759527,2800.0,74.22547885003746,74.22547885003746,0.025212747753335263
2019-03-11,2783.3,0.023799999999999998,0.1433,2019-04-19,2790.3821204105907,2790.0,51.795365876472715,42.519349877541345,-0.42715964199508993
2019-03-12,2791.52,0.02395,0.1377,2019-04-19,2798.4843536345666,2790.0,45.26778868768292,45.26778868768292,-0.12602627818784928
2019-03-13,2810.9199,0.02388,0.1341,2019-04-19,2817.7279022271327,2790.0,35.065126155665894,35.065126155665894,-0.22538460189448373
2019-03-14,2808.48,0.02388,0.135,2019-04-19,2815.098036049556,2790.0,35.803091683124876,35.803091683124876,0.02104556887041853
2019-03-15,2822.48,0.02388,0.1288,2019-04-19,2828.9460641249498,2790.0,27.82178099399107,27.82178099399107,-0.2229223878142248
2019-03-18,2832.9399,0.02385,0.131,2019-04-19,2838.865595248454,2790.0,23.344386322496803,23.344386322496803,-0.1609312744019259
2019-03-19,2832.5701,0.02405,0.1356,2019-04-19,2838.35786026391,2790.0,24.250185857443967,24.250185857443967,0.03880159976937381
2019-03-20,2824.23,0.02408,0.1391,2019-04-19,2829.821355739791,2790.0,27.514202152284838,27.514202152284838,0.13459757851047294
2019-03-21,2854.8799,0.02408,0.1363,2019-04-19,2860.3433544658933,2790.0,16.86973682604355,16.86973682604355,-0.38687166966814446
2019-03-22,2800.71,0.02398,0.1648,2019-04-19,2805.8632874853165,2790.0,43.3085337295372,43.3085337295372,1.5672323271028956
2019-03-25,2798.3601,0.0239,0.16329999999999997,2019-04-19,2802.9415880386805,2790.0,41.400100705973045,41.400100705973045,-0.044065980979230646
2019-03-26,2818.46,0.02405,0.1468,2019-04-19,2822.917498171526,2790.0,27.656241343308466,27.656241343308466,-0.33197647175485423
2019-03-27,2805.3701,0.023780000000000003,0.1515,2019-04-19,2809.5741205587087,2790.0,33.339869855209145,33.339869855209145,0.2055097958304395
2019-03-28,2815.4399,0.023700000000000002,0.1443,2019-04-19,2819.461853833704,2790.0,26.58554089229915,26.58554089229915,-0.20259014184048085
2019-03-29,2834.3999,0.02328,0.1371,2019-04-19,2838.19622906441,2790.0,17.680632091257962,17.680632091257962,-0.3349530798382444
2019-04-01,2867.1899,0.02323,0.134,2019-04-30,2872.4830476776447,2870.0,41.94005832881385,7.613467805732284,-0.5693893879791381
2019-04-02,2867.24,0.023700000000000002,0.1336,2019-04-30,2872.454045065823,2870.0,41.078096498470586,41.078096498470586,-0.02055223251206273
2019-04-03,2873.3999,0.02373,0.1374,2019-04-30,2878.444750706582,2870.0,38.67513261920044,38.67513261920044,-0.05849744959237868
2019-04-04,2879.3899,0.023700000000000002,0.1358,2019-04-30,2884.251713990659,2870.0,34.78837137513847,34.78837137513847,-0.10049768367522982
